-161.87,-159.76
-162.07,-160.02
-162.27,-160.27
-162.46,-160.53
-162.65,-160.79
-162.85,-161.04
-163.04,-161.29
-163.23,-161.54
-163.41,-161.79
-163.60,-162.04
-163.78,-162.29
-163.97,-162.53
-164.15,-162.77
-164.32,-163.00
-164.50,-163.23
-164.67,-163.46
-164.85,-163.68
-165.02,-163.90
-165.18,-164.11
-165.35,-164.33
-165.51,-164.54
-165.67,-164.75
-165.83,-164.96
-165.99,-165.16
-166.14,-165.37
-166.29,-165.57
-166.44,-165.76
-166.59,-165.96
-166.73,-166.15
-166.88,-166.33
-167.01,-166.51
-167.15,-166.69
-167.28,-166.87
-167.41,-167.05
-167.54,-167.23
-167.67,-167.40
-167.79,-167.58
-167.91,-167.76
-168.02,-167.93
-168.14,-168.11
-168.25,-168.28
-168.35,-168.45
-168.46,-168.62
-168.56,-168.78
-168.66,-168.94
-168.75,-169.09
-168.84,-169.24
-168.93,-169.39
-169.02,-169.53
-169.10,-169.68
-169.18,-169.82
-169.25,-169.96
-169.32,-170.10
-169.39,-170.24
-169.46,-170.37
-169.52,-170.50
-169.58,-170.62
-169.63,-170.74
-169.69,-170.85
-169.74,-170.95
-169.78,-171.05
-169.82,-171.15
-169.86,-171.25
-169.90,-171.34
-169.93,-171.43
-169.95,-171.52
-169.98,-171.60
-170.00,-171.68
-170.02,-171.76
-170.03,-171.83
-170.04,-171.89
-170.05,-171.95
-170.05,-172.00
-170.05,-172.05
-170.05,-172.09
-170.04,-172.13
-170.03,-172.16
-170.02,-172.19
-170.00,-172.23
-169.98,-172.26
-169.95,-172.29
-169.93,-172.31
-169.89,-172.34
-169.86,-172.36
-169.82,-172.37
-169.78,-172.38
-169.73,-172.38
-169.68,-172.38
-169.63,-172.38
-169.58,-172.38
-169.52,-172.38
-169.45,-172.38
-169.39,-172.38
-169.32,-172.38
-169.25,-172.38
-169.17,-172.37
-169.09,-172.36
-169.01,-172.35
-168.92,-172.33
-168.84,-172.30
-168.74,-172.26
-168.65,-172.22
-168.55,-172.16
-168.45,-172.10
-168.34,-172.03
-168.24,-171.95
-168.13,-171.86
-168.01,-171.76
-167.90,-171.66
-167.78,-171.56
-167.65,-171.45
-167.53,-171.33
-167.40,-171.21
-167.27,-171.08
-167.14,-170.94
-167.00,-170.79
-166.86,-170.63
-166.72,-170.47
-166.58,-170.30
-166.43,-170.12
-166.28,-169.94
-166.13,-169.76
-165.97,-169.57
-165.82,-169.39
-165.66,-169.21
-165.49,-169.02
-165.33,-168.84
-165.16,-168.66
-165.00,-168.47
-164.82,-168.28
-164.65,-168.09
-164.48,-167.89
-164.30,-167.70
-164.12,-167.50
-163.94,-167.30
-163.76,-167.10
-163.57,-166.90
-163.39,-166.70
-163.20,-166.50
-163.01,-166.29
-162.82,-166.09
-162.63,-165.89
-162.43,-165.68
-162.24,-165.48
-162.04,-165.27
-161.84,-165.07
-161.64,-164.86
-161.44,-164.66
-161.24,-164.45
-161.03,-164.24
-160.83,-164.04
-160.62,-163.83
-160.41,-163.63
-160.21,-163.42
-160.00,-163.22
-159.79,-163.01
-159.58,-162.81
-159.37,-162.60
-159.16,-162.39
-158.94,-162.18
-158.73,-161.97
-158.52,-161.75
-158.31,-161.53
-158.09,-161.31
-157.88,-161.09
-157.66,-160.86
-157.45,-160.64
-157.23,-160.41
-157.02,-160.18
-156.80,-159.95
-156.59,-159.72
-156.37,-159.48
-156.16,-159.24
-155.95,-159.00
-155.73,-158.75
-155.52,-158.49
-155.30,-158.24
-155.09,-157.98
-154.88,-157.72
-154.67,-157.46
-154.46,-157.20
-154.25,-156.94
-154.04,-156.68
-153.83,-156.42
-153.62,-156.16
-153.41,-155.90
-153.21,-155.64
-153.00,-155.38
-152.80,-155.12
-152.59,-154.85
-152.39,-154.59
-152.19,-154.33
-151.99,-154.07
-151.79,-153.82
-151.60,-153.56
-151.40,-153.30
-151.21,-153.05
-151.02,-152.79
-150.83,-152.54
-150.64,-152.29
-150.45,-152.04
-150.26,-151.80
-150.08,-151.55
-149.90,-151.32
-149.72,-151.08
-149.54,-150.85
-149.37,-150.62
-149.19,-150.40
-149.02,-150.17
-148.85,-149.95
-148.69,-149.73
-148.52,-149.51
-148.36,-149.30
-148.20,-149.08
-148.04,-148.87
-147.89,-148.66
-147.73,-148.45
-147.58,-148.25
-147.43,-148.05
-147.29,-147.85
-147.15,-147.66
-147.01,-147.47
-146.87,-147.28
-146.73,-147.09
-146.60,-146.90
-146.47,-146.71
-146.35,-146.52
-146.23,-146.34
-146.11,-146.15
-145.99,-145.97
-145.87,-145.80
-145.76,-145.63
-145.65,-145.46
-145.55,-145.29
-145.45,-145.14
-145.35,-144.98
-145.25,-144.83
-145.16,-144.68
-145.07,-144.53
-144.99,-144.38
-144.90,-144.24
-144.82,-144.09
-144.75,-143.95
-144.68,-143.81
-144.61,-143.68
-144.54,-143.55
-144.48,-143.43
-144.42,-143.31
-144.36,-143.19
-144.31,-143.08
-144.26,-142.97
-144.22,-142.86
-144.17,-142.75
-144.14,-142.64
-144.10,-142.53
-144.07,-142.43
-144.04,-142.32
-144.02,-142.22
-144.00,-142.13
-143.98,-142.04
-143.97,-141.96
-143.96,-141.89
-143.95,-141.83
-143.95,-141.78
-143.95,-141.73
-143.95,-141.69
-143.96,-141.65
-143.97,-141.62
-143.99,-141.59
-144.00,-141.57
-144.03,-141.54
-144.05,-141.53
-144.08,-141.51
-144.11,-141.51
-144.15,-141.51
-144.19,-141.51
-144.23,-141.52
-144.28,-141.52
-144.33,-141.53
-144.38,-141.53
-144.44,-141.54
-144.50,-141.54
-144.56,-141.54
-144.63,-141.54
-144.70,-141.55
-144.77,-141.56
-144.85,-141.57
-144.93,-141.59
-145.02,-141.61
-145.10,-141.64
-145.19,-141.68
-145.29,-141.73
-145.38,-141.79
-145.48,-141.86
-145.59,-141.94
-145.69,-142.02
-145.80,-142.11
-145.92,-142.21
-146.03,-142.31
-146.15,-142.41
-146.27,-142.52
-146.40,-142.63
-146.52,-142.75
-146.65,-142.88
-146.79,-143.01
-146.92,-143.15
-147.06,-143.30
-147.20,-143.46
-147.34,-143.62
-147.49,-143.79
-147.64,-143.97
-147.79,-144.14
-147.95,-144.32
-148.10,-144.50
-148.26,-144.68
-148.42,-144.86
-148.59,-145.05
-148.75,-145.23
-148.92,-145.42
-149.09,-145.61
-149.26,-145.80
-149.44,-145.99
-149.62,-146.18
-149.79,-146.38
-149.98,-146.57
-150.16,-146.77
-150.34,-146.97
-150.53,-147.17
-150.72,-147.36
-150.91,-147.56
-151.10,-147.76
-151.29,-147.96
-151.49,-148.16
-151.68,-148.36
-151.88,-148.56
-152.08,-148.76
-152.28,-148.96
-152.48,-149.17
-152.68,-149.37
-152.89,-149.57
-153.09,-149.78
-153.30,-149.98
-153.51,-150.18
-153.71,-150.39
-153.92,-150.59
-154.13,-150.79
-154.34,-151.00
-154.55,-151.21
-154.76,-151.41
-154.98,-151.63
-155.19,-151.84
-155.40,-152.05
-155.62,-152.27
-155.83,-152.49
-156.05,-152.71
-156.26,-152.93
-156.47,-153.15
-156.69,-153.38
-156.90,-153.60
-157.12,-153.83
-157.33,-154.06
-157.55,-154.30
-157.76,-154.54
-157.98,-154.78
-158.19,-155.02
-158.40,-155.27
-158.62,-155.53
-158.83,-155.78
-159.04,-156.04
-159.25,-156.30
-159.46,-156.56
-159.67,-156.83
-159.88,-157.09
-160.09,-157.35
-160.30,-157.62
-160.51,-157.88
-160.71,-158.15
-160.92,-158.41
-161.12,-158.68
-161.32,-158.95
-161.52,-159.22
-161.72,-159.48
-161.92,-159.75
-162.12,-160.02
-162.31,-160.28
-162.50,-160.55
-162.70,-160.82
-162.89,-161.08
-163.08,-161.34
-163.26,-161.60
-163.45,-161.86
-163.63,-162.11
-163.81,-162.36
-163.99,-162.60
-164.17,-162.84
-164.35,-163.07
-164.52,-163.31
-164.69,-163.54
-164.86,-163.76
-165.03,-163.99
-165.19,-164.21
-165.35,-164.43
-165.51,-164.65
-165.67,-164.87
-165.83,-165.08
-165.98,-165.29
-166.13,-165.50
-166.28,-165.70
-166.42,-165.90
-166.56,-166.09
-166.70,-166.27
-166.84,-166.46
-166.97,-166.63
-167.10,-166.81
-167.23,-166.98
-167.35,-167.16
-167.48,-167.33
-167.60,-167.50
-167.71,-167.67
-167.82,-167.84
-167.93,-168.00
-168.04,-168.16
-168.15,-168.31
-168.25,-168.46
-168.34,-168.61
-168.44,-168.75
-168.53,-168.89
-168.62,-169.03
-168.70,-169.17
-168.78,-169.31
-168.86,-169.45
-168.93,-169.59
-169.00,-169.72
-169.07,-169.85
-169.13,-169.98
-169.20,-170.11
-169.25,-170.22
-169.31,-170.34
-169.36,-170.44
-169.40,-170.55
-169.45,-170.65
-169.48,-170.75
-169.52,-170.84
-169.55,-170.93
-169.58,-171.03
-169.61,-171.11
-169.63,-171.20
-169.65,-171.28
-169.66,-171.36
-169.67,-171.43
-169.68,-171.49
-169.68,-171.55
-169.68,-171.60
-169.68,-171.65
-169.67,-171.69
-169.66,-171.72
-169.65,-171.76
-169.63,-171.79
-169.61,-171.82
-169.58,-171.85
-169.55,-171.88
-169.52,-171.91
-169.48,-171.93
-169.44,-171.94
-169.40,-171.95
-169.35,-171.95
-169.30,-171.95
-169.25,-171.95
-169.19,-171.95
-169.13,-171.95
-169.07,-171.94
-169.00,-171.94
-168.93,-171.94
-168.85,-171.94
-168.78,-171.94
-168.70,-171.93
-168.61,-171.92
-168.52,-171.91
-168.43,-171.89
-168.34,-171.86
-168.24,-171.83
-168.14,-171.78
-168.03,-171.73
-167.93,-171.67
-167.82,-171.59
-167.70,-171.51
-167.59,-171.42
-167.47,-171.32
-167.35,-171.22
-167.22,-171.11
-167.09,-170.99
-166.96,-170.87
-166.83,-170.73
-166.69,-170.59
-166.55,-170.44
-166.41,-170.27
-166.26,-170.11
-166.11,-169.93
-165.96,-169.75
-165.81,-169.57
-165.66,-169.38
-165.50,-169.20
-165.34,-169.01
-165.17,-168.83
-165.01,-168.65
-164.84,-168.46
-164.67,-168.28
-164.50,-168.09
-164.33,-167.90
-164.15,-167.70
-163.97,-167.51
-163.79,-167.31
-163.61,-167.11
-163.43,-166.90
-163.24,-166.69
-163.05,-166.48
-162.86,-166.27
-162.67,-166.06
-162.48,-165.85
-162.29,-165.63
-162.09,-165.42
-161.89,-165.21
-161.69,-164.99
-161.49,-164.77
-161.29,-164.56
-161.09,-164.34
-160.89,-164.13
-160.68,-163.91
-160.47,-163.70
-160.27,-163.48
-160.06,-163.27
-159.85,-163.06
-159.64,-162.85
-159.43,-162.64
-159.22,-162.43
-159.01,-162.22
-158.80,-162.01
-158.58,-161.79
-158.37,-161.58
-158.16,-161.36
-157.94,-161.14
-157.73,-160.92
-157.51,-160.70
-157.30,-160.47
-157.08,-160.25
-156.87,-160.02
-156.65,-159.79
-156.44,-159.56
-156.22,-159.32
-156.01,-159.09
-155.80,-158.85
-155.58,-158.62
-155.37,-158.37
-155.16,-158.13
-154.94,-157.88
-154.73,-157.63
-154.52,-157.38
-154.31,-157.12
-154.10,-156.87
-153.89,-156.61
-153.68,-156.35
-153.48,-156.09
-153.27,-155.83
-153.07,-155.57
-152.86,-155.31
-152.66,-155.05
-152.46,-154.79
-152.26,-154.53
-152.06,-154.26
-151.86,-154.00
-151.66,-153.74
-151.47,-153.48
-151.28,-153.22
-151.09,-152.96
-150.90,-152.70
-150.71,-152.44
-150.52,-152.18
-150.34,-151.93
-150.16,-151.67
-149.98,-151.42
-149.80,-151.18
-149.62,-150.93
-149.45,-150.69
-149.28,-150.46
-149.11,-150.23
-148.94,-150.00
-148.77,-149.78
-148.61,-149.56
-148.45,-149.34
-148.29,-149.13
-148.14,-148.91
-147.98,-148.70
-147.83,-148.49
-147.69,-148.29
-147.54,-148.08
-147.40,-147.88
-147.26,-147.69
-147.12,-147.50
-146.99,-147.31
-146.86,-147.13
-146.73,-146.95
-146.60,-146.77
-146.48,-146.60
-146.36,-146.42
-146.25,-146.25
-146.13,-146.07
-146.02,-145.90
-145.92,-145.73
-145.81,-145.57
-145.71,-145.40
-145.62,-145.24
-145.52,-145.08
-145.43,-144.93
-145.34,-144.79
-145.26,-144.64
-145.18,-144.51
-145.10,-144.37
-145.03,-144.24
-144.96,-144.11
-144.89,-143.98
-144.83,-143.86
-144.77,-143.74
-144.71,-143.62
-144.66,-143.51
-144.61,-143.40
-144.57,-143.29
-144.52,-143.20
-144.49,-143.10
-144.45,-143.02
-144.42,-142.94
-144.39,-142.86
-144.37,-142.78
-144.35,-142.71
-144.33,-142.63
-144.32,-142.56
-144.31,-142.49
-144.30,-142.43
-144.30,-142.37
-144.30,-142.32
-144.31,-142.27
-144.32,-142.23
-144.33,-142.19
-144.35,-142.16
-144.37,-142.13
-144.39,-142.11
-144.42,-142.09
-144.45,-142.07
-144.48,-142.06
-144.52,-142.04
-144.56,-142.03
-144.61,-142.02
-144.66,-142.01
-144.71,-142.01
-144.77,-142.01
-144.83,-142.02
-144.89,-142.02
-144.96,-142.03
-145.03,-142.04
-145.10,-142.04
-145.18,-142.05
-145.26,-142.07
-145.34,-142.08
-145.43,-142.09
-145.52,-142.11
-145.61,-142.14
-145.71,-142.16
-145.81,-142.20
-145.91,-142.25
-146.02,-142.30
-146.13,-142.37
-146.24,-142.44
-146.36,-142.53
-146.48,-142.62
-146.60,-142.73
-146.72,-142.84
-146.85,-142.95
-146.98,-143.07
-147.12,-143.20
-147.25,-143.33
-147.39,-143.46
-147.54,-143.60
-147.68,-143.74
-147.83,-143.90
-147.98,-144.06
-148.13,-144.23
-148.29,-144.40
-148.45,-144.59
-148.61,-144.78
-148.77,-144.97
-148.94,-145.17
-149.10,-145.37
-149.28,-145.57
-149.45,-145.77
-149.62,-145.97
-149.80,-146.18
-149.98,-146.38
-150.16,-146.58
-150.34,-146.78
-150.52,-146.98
-150.71,-147.19
-150.90,-147.40
-151.09,-147.61
-151.28,-147.82
-151.47,-148.03
-151.67,-148.24
-151.87,-148.46
-152.06,-148.68
-152.26,-148.89
-152.46,-149.11
-152.67,-149.33
-152.87,-149.55
-153.07,-149.76
-153.28,-149.98
-153.48,-150.19
-153.69,-150.41
-153.90,-150.62
-154.11,-150.83
-154.32,-151.05
-154.53,-151.26
-154.74,-151.46
-154.95,-151.67
-155.17,-151.88
-155.38,-152.09
-155.59,-152.30
-155.81,-152.52
-156.02,-152.73
-156.24,-152.95
-156.45,-153.16
-156.67,-153.39
-156.88,-153.61
-157.09,-153.84
-157.31,-154.07
-157.52,-154.30
-157.74,-154.53
-157.95,-154.77
-158.17,-155.01
-158.38,-155.25
-158.59,-155.49
-158.81,-155.73
-159.02,-155.98
-159.23,-156.23
-159.44,-156.48
-159.65,-156.74
-159.86,-156.99
-160.07,-157.26
-160.27,-157.52
-160.48,-157.78
-160.69,-158.05
-160.89,-158.32
-161.09,-158.58
-161.29,-158.85
-161.49,-159.11
-161.69,-159.38
-161.89,-159.64
-162.09,-159.91
-162.28,-160.17
-162.47,-160.43
-162.66,-160.69
-162.85,-160.94
-163.04,-161.19
-163.23,-161.45
-163.41,-161.70
-163.59,-161.95
-163.77,-162.19
-163.95,-162.44
-164.13,-162.68
-164.30,-162.92
-164.47,-163.16
-164.64,-163.40
-164.81,-163.63
-164.97,-163.86
-165.13,-164.08
-165.29,-164.30
-165.45,-164.52
-165.61,-164.73
-165.76,-164.94
-165.91,-165.14
-166.05,-165.35
-166.20,-165.55
-166.34,-165.76
-166.48,-165.96
-166.61,-166.16
-166.75,-166.36
-166.88,-166.56
-167.00,-166.75
-167.13,-166.93
-167.25,-167.12
-167.37,-167.29
-167.48,-167.46
-167.59,-167.63
-167.70,-167.79
-167.80,-167.95
-167.91,-168.10
-168.00,-168.26
-168.10,-168.41
-168.19,-168.57
-168.28,-168.72
-168.37,-168.87
-168.45,-169.02
-168.53,-169.16
-168.60,-169.30
-168.67,-169.43
-168.74,-169.56
-168.80,-169.68
-168.86,-169.80
-168.92,-169.91
-168.97,-170.02
-169.02,-170.12
-169.07,-170.22
-169.11,-170.33
-169.15,-170.42
-169.19,-170.52
-169.22,-170.61
-169.25,-170.70
-169.27,-170.78
-169.29,-170.86
-169.31,-170.93
-169.32,-171.00
-169.33,-171.06
-169.34,-171.12
-169.34,-171.17
-169.34,-171.22
-169.33,-171.28
-169.33,-171.33
-169.31,-171.38
-169.30,-171.42
-169.28,-171.46
-169.25,-171.50
-169.23,-171.54
-169.19,-171.56
-169.16,-171.58
-169.12,-171.60
-169.08,-171.60
-169.03,-171.60
-168.98,-171.60
-168.93,-171.60
-168.87,-171.60
-168.81,-171.59
-168.75,-171.59
-168.68,-171.59
-168.61,-171.58
-168.54,-171.58
-168.46,-171.57
-168.38,-171.55
-168.30,-171.53
-168.21,-171.50
-168.12,-171.47
-168.02,-171.43
-167.92,-171.39
-167.82,-171.33
-167.72,-171.28
-167.61,-171.21
-167.50,-171.15
-167.38,-171.07
-167.27,-170.99
-167.15,-170.91
-167.02,-170.81
-166.90,-170.71
-166.77,-170.59
-166.63,-170.47
-166.50,-170.34
-166.36,-170.20
-166.22,-170.05
-166.08,-169.90
-165.93,-169.74
-165.78,-169.58
-165.63,-169.41
-165.47,-169.25
-165.32,-169.09
-165.16,-168.92
-164.99,-168.75
-164.83,-168.58
-164.66,-168.40
-164.49,-168.22
-164.32,-168.04
-164.15,-167.84
-163.97,-167.65
-163.79,-167.45
-163.61,-167.25
-163.43,-167.04
-163.25,-166.84
-163.06,-166.63
-162.87,-166.42
-162.68,-166.22
-162.49,-166.01
-162.30,-165.80
-162.11,-165.59
-161.91,-165.37
-161.71,-165.16
-161.51,-164.94
-161.31,-164.72
-161.11,-164.50
-160.91,-164.28
-160.70,-164.06
-160.50,-163.84
-160.29,-163.62
-160.08,-163.40
-159.88,-163.18
-159.67,-162.96
-159.46,-162.74
-159.25,-162.52
-159.04,-162.30
-158.82,-162.08
-158.61,-161.86
-158.40,-161.64
-158.18,-161.41
-157.97,-161.19
-157.76,-160.96
-157.54,-160.73
-157.33,-160.50
-157.11,-160.27
-156.90,-160.03
-156.68,-159.80
-156.47,-159.56
-156.25,-159.33
-156.04,-159.09
-155.82,-158.85
-155.61,-158.60
-155.40,-158.36
-155.18,-158.11
-154.97,-157.86
-154.76,-157.60
-154.55,-157.35
-154.34,-157.10
-154.13,-156.85
-153.92,-156.59
-153.71,-156.34
-153.51,-156.09
-153.30,-155.84
-153.09,-155.59
-152.89,-155.33
-152.69,-155.08
-152.49,-154.82
-152.29,-154.57
-152.09,-154.31
-151.89,-154.06
-151.70,-153.80
-151.50,-153.55
-151.31,-153.30
-151.12,-153.04
-150.93,-152.79
-150.75,-152.54
-150.56,-152.29
-150.38,-152.04
-150.20,-151.79
-150.02,-151.55
-149.84,-151.31
-149.67,-151.08
-149.50,-150.84
-149.33,-150.61
-149.16,-150.39
-148.99,-150.17
-148.83,-149.95
-148.67,-149.73
-148.51,-149.51
-148.36,-149.29
-148.20,-149.08
-148.05,-148.87
-147.91,-148.65
-147.76,-148.45
-147.62,-148.24
-147.48,-148.04
-147.35,-147.84
-147.21,-147.65
-147.08,-147.46
-146.95,-147.27
-146.83,-147.08
-146.71,-146.90
-146.59,-146.72
-146.48,-146.54
-146.36,-146.36
-146.26,-146.18
-146.15,-146.00
-146.05,-145.83
-145.95,-145.66
-145.86,-145.50
-145.76,-145.34
-145.67,-145.18
-145.59,-145.03
-145.51,-144.89
-145.43,-144.74
-145.36,-144.60
-145.28,-144.47
-145.22,-144.33
-145.15,-144.20
-145.09,-144.07
-145.04,-143.94
-144.98,-143.81
-144.93,-143.69
-144.89,-143.58
-144.85,-143.47
-144.81,-143.37
-144.77,-143.28
-144.74,-143.19
-144.71,-143.11
-144.69,-143.03
-144.67,-142.96
-144.66,-142.88
-144.64,-142.81
-144.63,-142.73
-144.63,-142.66
-144.63,-142.60
-144.63,-142.53
-144.64,-142.48
-144.65,-142.43
-144.66,-142.39
-144.68,-142.35
-144.70,-142.32
-144.73,-142.30
-144.76,-142.29
-144.79,-142.28
-144.83,-142.27
-144.87,-142.27
-144.91,-142.27
-144.96,-142.27
-145.01,-142.27
-145.06,-142.27
-145.12,-142.28
-145.18,-142.28
-145.25,-142.29
-145.32,-142.30
-145.39,-142.32
-145.47,-142.33
